0.0,0.0
2.5,0.0870924553374428
5.0,0.18962538580873886
7.5,0.27926427257942127
10.0,0.3390772842565033
12.5,0.3782744520547089
15.0,0.41628903559378605
17.5,0.4545173843636359
20.0,0.4922813250444094
22.5,0.5287432979599797
25.0,0.5636107822682366
27.5,0.5962512329003441
30.0,0.6264015061073102
32.5,0.653152162091549
35.0,0.6766219593146011
37.5,0.6967340172987325
40.0,0.7148165556795921
42.5,0.7316783820847236
45.0,0.7476770219878166
47.5,0.7630262406196442
50.0,0.7778272951947827
52.5,0.7919745531869146
55.0,0.8058905447013099
57.5,0.819212118863469
60.0,0.8319986549041619
62.5,0.8441732723456546
65.0,0.8557865997952354
67.5,0.866739255171931
70.0,0.8770387390101545
72.5,0.8865725432937097
75.0,0.8952787886136887
77.5,0.9031099715854755
80.0,0.9103154849783047
82.5,0.916797196800272
85.0,0.9227251191647405
87.5,0.9282536380717126
90.0,0.9334358823066143
92.5,0.9383349813674224
95.0,0.9430578178695233
97.5,0.9476862726469261
100.0,0.9518965726308
102.5,0.9561168733272246
105.0,0.9600584041612965
107.5,0.9639086784933426
110.0,0.9675751897322684
112.5,0.9709698065987201
115.0,0.9742487902263036
117.5,0.9773233842911307
120.0,0.9801460854085854
122.5,0.9828269014167259
125.0,0.9852914520159561
127.5,0.9876209929957509
130.0,0.9896236356840424
132.5,0.9914243889877153
135.0,0.9930063767043402
137.5,0.9943470972306777
140.0,0.9954565512792787
142.5,0.9963472397408315
145.0,0.997030413416956
147.5,0.9975960787206088
150.0,0.998033609894705
152.5,0.9983930105019982
155.0,0.9986749055870231
157.5,0.9988999216194154
160.0,0.9990918102914833
162.5,0.9992424460242793
165.0,0.9993624545748885
167.5,0.9994749625910846
170.0,0.99954496757894
172.5,0.9996087221214511
175.0,0.9996649761295492
177.5,0.9997124795141654
180.0,0.9997537324534373
182.5,0.9997893599918994
185.0,0.9998149868178108
187.5,0.9998387385101188
190.0,0.9998643653360302
192.5,0.9998799914493908
195.0,0.9998993678299579
197.5,0.9999118687206463
200.0,0.999923119522266
202.5,0.9999324951902823
205.0,0.9999418708582987
207.5,0.9999481213036429
210.0,0.999955621838056
212.5,0.9999631223724691
215.0,0.9999668726396755
217.5,0.9999706229068821
220.0,0.9999743731740887
222.5,0.9999781234412952
225.0,0.9999799985748985
227.5,0.9999843738866394
230.0,0.9999887491983804
232.5,0.9999918744210525
235.0,0.9999937495546558
237.5,0.9999937495546558
240.0,0.9999949996437246
242.5,0.9999968747773279
245.0,0.9999974998218623
247.5,0.9999993749554655
