0.0,0.0
0.00375,0.00021858476418790246
0.0075,0.042733645708474086
0.01125,0.1972095092804475
0.015,0.35733549712791296
0.01875,0.4723240554803157
0.0225,0.5571141881619162
0.02625,0.6225235708318415
0.03,0.6741977874292356
0.03375,0.716415132032981
0.0375,0.7514250169938304
0.04125,0.7803495540092468
0.045,0.8051838965944883
0.04875,0.8264378596595007
0.0525,0.8450052408453846
0.05625,0.861016412667279
0.06,0.875203666516187
0.06375,0.887720076588988
0.0675,0.8988179558627417
0.07125000000000001,0.9087788051910314
0.075,0.9177492125759533
0.07875,0.9257655007082924
0.0825,0.9330618212197159
0.08625000000000001,0.9398548130159768
0.09,0.9459764836521947
0.09375,0.951642174795166
0.0975,0.9567364321777528
0.10125,0.9614862726173612
0.105,0.9659150464152099
0.10875,0.9700298883855601
0.1125,0.9737776117311914
0.11625,0.9772470773206308
0.12,0.980420123808486
0.12375,0.9834173944177214
0.1275,0.9863082914325151
0.13125,0.9889280655053784
0.135,0.9914278449747558
0.13875,0.9937615778576877
0.14250000000000002,0.9960596366693131
0.14625,0.9980528443261363
